Time,Ax,Ay,Vx,Vy,Yaw,Steer_SW,AVz,X_S1,Y_S1
         3.99, 0.0271649733186, -0.601744294167, 88.7250595093, 8.18254947662, -0.494779348373, 12.2262620926, -21.2562332153, 96.2629089355, 3.45592999458
            4, 0.027502886951, -0.607222795486, 88.7045135498,  8.2923374176, -0.703933656216, 14.2941608429, -20.5743656158, 96.5096817017, 3.48161458969
         4.01, 0.0259544402361, -0.604202151299, 88.6847000122, 8.39162158966, -0.905737102032, 16.2819061279, -19.795425415, 96.7564926147, 3.50651454926
         4.02, 0.0261444505304, -0.610547542572, 88.6656723022, 8.47707748413, -1.09944462776,  18.176612854,  -18.94921875, 97.0033187866, 3.53061437607
         4.03, 0.0286649893969, -0.626952171326, 88.6475982666, 8.54445075989, -1.2842810154,  19.966255188, -18.0140857697, 97.2501525879, 3.55388665199
         4.04, 0.030895549804, -0.638799965382, 88.6320037842, 8.59208583832, -1.45944619179, 21.6388664246, -17.013004303, 97.4969940186, 3.57629537582
         4.05, 0.0334633179009, -0.645729243755,  88.618637085, 8.62030506134, -1.62434697151, 23.1862430573, -15.9598932266, 97.7438278198, 3.59780979156
         4.06, 0.0359539985657, -0.650622904301, 88.6076126099, 8.62987422943, -1.77869296074, 24.6045055389, -14.8961362839, 97.9906616211, 3.61841201782
         4.07, 0.0373057350516, -0.631372094154, 88.5992507935, 8.62643909454, -1.9226334095, 25.8961296082, -13.8928976059,  98.237487793, 3.63810396194
         4.08, 0.0367825962603, -0.63143903017, 88.5917663574, 8.61159133911, -2.05700445175, 27.0737667084, -12.9564685822, 98.4843215942, 3.65692305565
         4.09, 0.0390344336629, -0.61217302084, 88.5865631104, 8.58550930023, -2.18227148056, 28.1446380615, -12.0884256363, 98.7311477661,  3.6748893261
          4.1, 0.0369827821851, -0.59841555357, 88.5824584961, 8.55333614349, -2.29944324493, 29.1241989136, -11.3272619247, 98.9779891968, 3.69204497337
         4.11, 0.0393609888852, -0.588735342026, 88.5793838501, 8.51360797882, -2.40947699547, 30.0276012421, -10.6693916321, 99.2248458862, 3.70842862129
         4.12, 0.037232670933, -0.5684902668, 88.5779724121, 8.47018146515, -2.5134973526, 30.8725566864, -10.1271600723, 99.4717330933, 3.72408294678
